states_uts,crime_head,year,persons_in_custody_during_inv_stage_at_beginning_of_year_male,persons_in_custody_during_inv_stage_at_beginning_of_year_female,persons_in_custody_during_inv_stage_at_beginning_of_year_total,persons_on_bail_during_inv_stage_at_beginning_of_year_male,persons_on_bail_during_inv_stage_at_beginning_of_year_female,persons_on_bail_during_inv_stage_at_beginning_of_year_total,persons_arrested_during_the_year_male,persons_arrested_during_the_year_female,persons_arrested_during_the_year_total,persons_released_or_freed_before_trial_for_want_of_evidence_male,persons_released_or_freed_before_trial_for_want_of_evidence_fem,persons_released_or_freed_before_trial_for_want_of_evidence_tot,persons_in_custody_during_inv_stage_at_year_end_male,persons_in_custody_during_inv_stage_at_year_end_female,persons_in_custody_during_inv_stage_at_year_end_total,persons_on_bail_during_inv_stage_at_year_end_male,persons_on_bail_during_inv_stage_at_year_end_female,persons_on_bail_during_inv_stage_at_year_end_total,persons_charge_sheeted_male,persons_charge_sheeted_female,persons_charge_sheeted_total,persons_in_custody_during_trial_stage_at_begin_of_year_male,persons_in_custody_during_trial_stage_at_begin_of_year_female,persons_in_custody_during_trial_stage_at_begin_of_year_total,persons_on_bail_during_trial_stage_at_begin_of_year_male,persons_on_bail_during_trial_stage_at_begin_of_year_female,persons_on_bail_during_trial_stage_at_begin_of_year_total,total_number_of_persons_under_trial_male,total_number_of_persons_under_trial_female,total_number_of_persons_under_trial_total,persons_against_whom_cases_were_compounded_by_courts_male,persons_against_whom_cases_were_compounded_by_courts_female,persons_against_whom_cases_were_compounded_by_courts_total,persons_against_whom_cases_were_withdrawn_male,persons_against_whom_cases_were_withdrawn_female,persons_against_whom_cases_were_withdrawn_total,persons_in_custody_during_trial_stage_at_year_end_male,persons_in_custody_during_trial_stage_at_year_end_female,persons_in_custody_during_trial_stage_at_year_end_total,persons_on_bail_during_trial_stage_at_year_end_male,persons_on_bail_during_trial_stage_at_year_end_female,persons_on_bail_during_trial_stage_at_year_end_total,persons_whose_cases_trials_were_completed_during_the_year_male,persons_whose_cases_trials_were_completed_during_the_year_female,persons_whose_cases_trials_were_completed_during_the_year_total,persons_convicted_male,persons_convicted_female,persons_convicted_total,persons_acquitted_male,persons_acquitted_female,persons_acquitted_total,persons_discharged_by_court_male,persons_discharged_by_court_female,persons_discharged_by_court_total
Tamil Nadu,17.3 - Under ITP Section 7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,17.4 - Under ITP Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,17.5 - Other Section of ITP Act,2014,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",2014,0,0,0,3,0,3,426,59,485,0,0,0,0,0,0,2,0,2,427,59,486,0,0,0,0,0,0,427,59,486,0,0,0,0,0,0,1,1,2,4,0,4,422,58,480,422,58,480,0,0,0,0,0,0
Tamil Nadu,"19 - Protection of Children from Sexual Offences Act, 2012",2014,0,0,0,49,1,50,1126,15,1141,6,0,6,49,0,49,478,15,493,642,1,643,0,0,0,60,0,60,702,1,703,0,0,0,0,0,0,50,0,50,617,0,617,35,1,36,5,0,5,30,1,31,0,0,0
Tamil Nadu,19.1 - Under PCSO Act Section 4,2014,0,0,0,12,0,12,523,15,538,2,0,2,30,0,30,222,15,237,281,0,281,0,0,0,56,0,56,337,0,337,0,0,0,0,0,0,34,0,34,290,0,290,13,0,13,1,0,1,12,0,12,0,0,0
Tamil Nadu,19.2 - Under PCSO Act Section 6,2014,0,0,0,13,1,14,175,0,175,2,0,2,5,0,5,67,0,67,114,1,115,0,0,0,1,0,1,115,1,116,0,0,0,0,0,0,1,0,1,108,0,108,6,1,7,2,0,2,4,1,5,0,0,0
Tamil Nadu,19.3 - Under PCSO Act Section 8,2014,0,0,0,15,0,15,111,0,111,1,0,1,4,0,4,43,0,43,78,0,78,0,0,0,2,0,2,80,0,80,0,0,0,0,0,0,5,0,5,72,0,72,3,0,3,1,0,1,2,0,2,0,0,0
Tamil Nadu,19.4 - Under PCSO Act Section 10,2014,0,0,0,7,0,7,29,0,29,0,0,0,0,0,0,7,0,7,29,0,29,0,0,0,1,0,1,30,0,30,0,0,0,0,0,0,1,0,1,25,0,25,4,0,4,1,0,1,3,0,3,0,0,0
Tamil Nadu,19.5 - Under PCSO Act Sections 14 & 15,2014,0,0,0,2,0,2,22,0,22,0,0,0,0,0,0,2,0,2,22,0,22,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,19.6 - Other Acts of PCSO,2014,0,0,0,0,0,0,266,0,266,1,0,1,10,0,10,137,0,137,118,0,118,0,0,0,0,0,0,118,0,118,0,0,0,0,0,0,9,0,9,100,0,100,9,0,9,0,0,0,9,0,9,0,0,0
Tamil Nadu,20 - Attempt to commit Murder u/s 307 IPC,2014,0,0,0,0,0,0,26,1,27,0,0,0,0,0,0,19,1,20,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,21 - Unnatural Offences u/s 377 IPC,2014,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,22 - Other crimes committed against children,2014,4,0,4,51,0,51,324,10,334,16,6,22,0,0,0,147,3,150,216,1,217,8,0,8,101,0,101,325,1,326,0,0,0,0,0,0,1,0,1,230,1,231,94,0,94,37,0,37,57,0,57,0,0,0
Tamil Nadu,23 - Total crimes against Children,2014,119,1,120,876,24,900,2559,152,2711,65,11,76,131,3,134,1236,63,1299,2122,100,2222,265,1,266,1834,13,1847,4221,114,4335,0,0,0,0,0,0,308,1,309,2784,37,2821,1129,76,1205,603,59,662,526,17,543,0,0,0
Telangana,1 - Murder (Section 302 and 303 IPC),2014,0,0,0,15,0,15,112,7,119,0,0,0,11,3,14,45,2,47,71,2,73,3,0,3,92,4,96,166,6,172,0,0,0,0,0,0,11,0,11,121,6,127,34,0,34,2,0,2,32,0,32,0,0,0
Telangana,2 - Infanticide (Section 315 IPC),2014,0,0,0,6,0,6,6,1,7,0,0,0,0,0,0,6,1,7,6,0,6,1,0,1,28,0,28,35,0,35,0,0,0,0,0,0,1,0,1,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,3 - Rape,2014,29,0,29,194,0,194,879,4,883,0,0,0,39,0,39,347,1,348,716,3,719,5,0,5,663,0,663,1384,3,1387,0,0,0,0,0,0,155,0,155,1026,3,1029,203,0,203,32,0,32,171,0,171,0,0,0
Telangana,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,0,0,0,15,0,15,315,0,315,0,0,0,5,0,5,81,0,81,244,0,244,0,0,0,24,0,24,268,0,268,0,0,0,0,0,0,12,0,12,237,0,237,19,0,19,3,0,3,16,0,16,0,0,0
Telangana,4.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,15,0,15,126,0,126,0,0,0,3,0,3,15,0,15,123,0,123,0,0,0,21,0,21,144,0,144,0,0,0,0,0,0,8,0,8,135,0,135,1,0,1,0,0,0,1,0,1,0,0,0
Telangana,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,6,0,6,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,1,0,1,7,0,7,3,0,3,0,0,0,3,0,3,0,0,0
Telangana,4.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0
Telangana,4.4 - Stalking (Section 354D IPC),2014,0,0,0,0,0,0,37,0,37,0,0,0,1,0,1,10,0,10,26,0,26,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,20,0,20,6,0,6,1,0,1,5,0,5,0,0,0
Telangana,4.5 - Others assault,2014,0,0,0,0,0,0,133,0,133,0,0,0,1,0,1,50,0,50,82,0,82,0,0,0,2,0,2,84,0,84,0,0,0,0,0,0,3,0,3,73,0,73,8,0,8,2,0,2,6,0,6,0,0,0
Telangana,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),2014,0,0,0,1,0,1,99,0,99,0,0,0,0,0,0,12,0,12,88,0,88,0,0,0,11,0,11,99,0,99,5,0,5,0,0,0,2,0,2,62,0,62,30,0,30,0,0,0,30,0,30,0,0,0
Telangana,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",2014,0,0,0,159,0,159,748,3,751,0,0,0,51,0,51,255,2,257,601,1,602,4,0,4,630,6,636,1235,7,1242,4,0,4,0,0,0,245,0,245,753,3,756,233,4,237,10,0,10,223,4,227,0,0,0
Telangana,6.1 - Kidnapping & Abduction (Section 363 IPC),2014,0,0,0,42,0,42,151,0,151,0,0,0,10,0,10,58,0,58,125,0,125,0,0,0,159,2,161,284,2,286,0,0,0,0,0,0,10,0,10,234,2,236,40,0,40,1,0,1,39,0,39,0,0,0
Telangana,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,6.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,3,0,3,2,0,2,0,0,0,0,0,0,1,0,1,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,0,0,0,55,0,55,387,3,390,0,0,0,34,0,34,92,2,94,316,1,317,1,0,1,203,4,207,520,5,525,4,0,4,0,0,0,171,0,171,282,1,283,63,4,67,7,0,7,56,4,60,0,0,0
Telangana,6.5 - Other Kidnapping,2014,0,0,0,59,0,59,207,0,207,0,0,0,7,0,7,104,0,104,155,0,155,3,0,3,268,0,268,426,0,426,0,0,0,0,0,0,64,0,64,232,0,232,130,0,130,2,0,2,128,0,128,0,0,0
Telangana,7 - Foeticide (Section 315 and 316 IPC),2014,2,0,2,0,0,0,3,0,3,2,0,2,0,0,0,1,0,1,2,0,2,1,0,1,4,0,4,7,0,7,0,0,0,0,0,0,2,0,2,3,0,3,2,0,2,0,0,0,2,0,2,0,0,0
Telangana,8 - Abetment of Suicide of child (Section 305 IPC),2014,0,0,0,4,0,4,4,0,4,2,0,2,0,0,0,4,0,4,2,0,2,0,0,0,27,0,27,29,0,29,0,0,0,0,0,0,3,0,3,12,0,12,14,0,14,1,0,1,13,0,13,0,0,0
Telangana,9 - Exposure and Abandonment (Section 317 IPC),2014,5,0,5,12,0,12,16,0,16,0,0,0,2,0,2,16,0,16,15,0,15,0,0,0,21,0,21,36,0,36,0,0,0,0,0,0,0,0,0,29,0,29,7,0,7,0,0,0,7,0,7,0,0,0
Telangana,10 - Procuration of minor girls (Section 366-A IPC),2014,0,0,0,23,0,23,33,0,33,0,0,0,2,0,2,21,0,21,33,0,33,2,0,2,46,0,46,81,0,81,0,0,0,0,0,0,4,0,4,49,0,49,28,0,28,0,0,0,23,0,23,5,0,5
Telangana,11 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,12 - Buying of minors for prostitution (Section 373 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,13 - Selling of minors for prostitution (Section 372 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,7,4,0,4,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,"14 - Prohibition of Child Marriage Act, 2006",2014,0,0,0,0,0,0,33,9,42,0,0,0,0,0,0,16,4,20,17,5,22,7,0,7,38,2,40,62,7,69,6,0,6,0,0,0,2,0,2,41,5,46,13,2,15,0,0,0,13,2,15,0,0,0
Telangana,"15 - Transplantation of Human Organs Act, 1994",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,"16 - Child Labour (Prohibition & Regulation) Act, 1986",2014,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,16.1 - Offences committed against Migrant,2014,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,16.1.1 - Offences committed against SC migrants,2014,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,16.1.2 - Offences committed against ST migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,16.1.3 - Offences committed against others migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,16.2 - Offences committed against Locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,16.2.1 - Offences committed against Local SCs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,16.2.2 - Offences committed against Local STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,16.2.3 - Offences committed against others locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,"17 - Immoral Traffic (Prevention) Act, 1956",2014,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,10,10,0,27,27,0,0,0,0,0,0,0,0,0,0,19,19,0,8,8,0,0,0,0,8,8,0,0,0
Telangana,17.1 - Under ITP Section 5,2014,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,10,10,0,26,26,0,0,0,0,0,0,0,0,0,0,18,18,0,8,8,0,0,0,0,8,8,0,0,0
Telangana,17.2 - Under ITP Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,17.3 - Under ITP Section 7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,17.4 - Under ITP Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,17.5 - Other Section of ITP Act,2014,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",2014,0,0,0,53,0,53,51,5,56,0,0,0,0,0,0,13,0,13,91,5,96,0,0,0,1,0,1,92,5,97,0,0,0,0,0,0,0,0,0,92,5,97,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,"19 - Protection of Children from Sexual Offences Act, 2012",2014,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,25,0,25,10,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,19.1 - Under PCSO Act Section 4,2014,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,19.2 - Under PCSO Act Section 6,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,19.3 - Under PCSO Act Section 8,2014,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,11,0,11,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,19.4 - Under PCSO Act Section 10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,19.5 - Under PCSO Act Sections 14 & 15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,19.6 - Other Acts of PCSO,2014,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,9,0,9,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,20 - Attempt to commit Murder u/s 307 IPC,2014,0,0,0,133,0,133,513,26,539,35,6,41,1,0,1,293,8,301,317,12,329,5,0,5,177,5,182,499,17,516,0,0,0,5,0,5,0,0,0,197,3,200,297,14,311,34,5,39,229,9,238,34,0,34
Telangana,21 - Unnatural Offences u/s 377 IPC,2014,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,8,0,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Telangana,22 - Other crimes committed against children,2014,9,0,9,24,0,24,336,9,345,2,0,2,70,0,70,46,0,46,251,9,260,7,0,7,110,2,112,368,11,379,66,1,67,0,0,0,26,0,26,205,2,207,71,8,79,21,0,21,50,8,58,0,0,0
Telangana,23 - Total crimes against Children,2014,45,0,45,639,0,639,3196,81,3277,41,6,47,181,3,184,1191,18,1209,2467,54,2521,35,0,35,1879,29,1908,4381,83,4464,85,1,86,5,0,5,465,0,465,2875,46,2921,951,36,987,103,5,108,809,31,840,39,0,39
Tripura,1 - Murder (Section 302 and 303 IPC),2014,7,0,7,5,0,5,15,3,18,0,0,0,0,0,0,8,0,8,19,3,22,0,0,0,51,1,52,70,4,74,0,0,0,0,0,0,5,1,6,48,3,51,17,0,17,7,0,7,10,0,10,0,0,0
Tripura,2 - Infanticide (Section 315 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,3 - Rape,2014,4,0,4,44,0,44,119,0,119,1,0,1,25,0,25,35,0,35,106,0,106,7,0,7,77,1,78,190,1,191,1,0,1,0,0,0,11,0,11,139,1,140,39,0,39,8,0,8,31,0,31,0,0,0
Tripura,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,3,0,3,9,0,9,78,0,78,2,0,2,0,0,0,14,0,14,74,0,74,3,0,3,128,0,128,205,0,205,10,0,10,0,0,0,1,0,1,162,0,162,32,0,32,0,0,0,31,0,31,1,0,1
Tripura,4.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,1,0,1,14,0,14,2,0,2,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,12,0,12,4,0,4,0,0,0,3,0,3,1,0,1
Tripura,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,9,0,9,29,0,29,0,0,0,0,0,0,4,0,4,34,0,34,1,0,1,8,0,8,43,0,43,0,0,0,0,0,0,0,0,0,32,0,32,11,0,11,0,0,0,11,0,11,0,0,0
Tripura,4.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,4.4 - Stalking (Section 354D IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,4.5 - Others assault,2014,3,0,3,0,0,0,33,0,33,2,0,2,0,0,0,9,0,9,25,0,25,0,0,0,120,0,120,145,0,145,10,0,10,0,0,0,1,0,1,117,0,117,17,0,17,0,0,0,17,0,17,0,0,0
Tripura,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",2014,5,0,5,7,0,7,73,1,74,0,0,0,3,0,3,32,0,32,50,1,51,9,0,9,88,1,89,147,2,149,2,0,2,0,0,0,5,0,5,127,2,129,13,0,13,3,0,3,10,0,10,0,0,0
Tripura,6.1 - Kidnapping & Abduction (Section 363 IPC),2014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,6.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,3,0,3,0,0,0,45,0,45,0,0,0,1,0,1,22,0,22,25,0,25,8,0,8,51,0,51,84,0,84,2,0,2,0,0,0,4,0,4,67,0,67,11,0,11,3,0,3,8,0,8,0,0,0
Tripura,6.5 - Other Kidnapping,2014,2,0,2,6,0,6,27,1,28,0,0,0,2,0,2,9,0,9,24,1,25,1,0,1,37,1,38,62,2,64,0,0,0,0,0,0,0,0,0,60,2,62,2,0,2,0,0,0,2,0,2,0,0,0
Tripura,7 - Foeticide (Section 315 and 316 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,8 - Abetment of Suicide of child (Section 305 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,9 - Exposure and Abandonment (Section 317 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,10 - Procuration of minor girls (Section 366-A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,11 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,12 - Buying of minors for prostitution (Section 373 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,13 - Selling of minors for prostitution (Section 372 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,"14 - Prohibition of Child Marriage Act, 2006",2014,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,"15 - Transplantation of Human Organs Act, 1994",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
