states_uts,district,year,rape,custodial_rape,custodial_gang_rape,custodial_other_rape,rape_other_than_custodial,rape_gang_rape,rape_others,attempt_to_commit_rape,kidnapping_abduction_total,kidnaping_abduction,kidnaping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnapping_abduction_of_women_to_compel_her_for_marriage,kidnaping_abduction_others,dowry_deaths,assault_on_women_with_intent_to_outrage_her_modesty_total,sexual_harassment,assault_on_women_with_intent_to_disrobe,voyeurism,stalking,others,insult_to_the_modesty_of_women_total,at_office_premises,in_places_related_to_work,in_public_transport_system,in_other_places,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_country,murder,attempt_to_commit_murder,culpable_homicide_not_amounting_to_murder,attempt_to_commit_culpable_homicide,grievous_hurt,hurt,acid_attack,attempt_to_acid_attack,deaths_caused_with_intent_to_cause_miscarriage,causing_miscarriage_without_consent_of_women,dacoity_total,dacoity_with_murder,other_dacoity,robbery,arson,humantrafficking,abetment_of_suicides_of_women,unnatural_offences,other_ipc_crimes,dowry_prohibition_act_1961,indecent_representation_of_women_p_act_1986,commission_of_sati_prevention_act_1987,protection_of_women_from_domestic_violence_act_2005,immoral_traffic_prevention_act,itp_under_section_5,itp_under_section_6,itp_under_section_7,itp_under_section_8,itp_under_other_sections,other_sll_crimes_against_women,total_crimes_against_women
Rajasthan,Ajmer,2014,130,1,1,0,129,6,123,12,162,22,0,0,21,119,10,181,51,12,7,3,108,0,0,0,0,0,844,0,12,3,4,1,1,1,0,0,false,0,0,0,0,3,2,0,13,1,1,0,1,false,0,2,0,1,0,1,0,3,1386
Rajasthan,Alwar,2014,299,0,0,0,299,111,188,29,247,201,0,0,0,46,33,256,0,0,0,0,256,0,0,0,0,0,720,0,14,4,0,0,1,0,1,0,false,0,0,0,0,0,0,0,0,0,0,7,2,false,0,0,0,0,0,0,0,109,1721
Rajasthan,Banswara,2014,146,0,0,0,146,2,144,12,136,0,0,0,36,100,6,103,0,0,0,0,103,0,0,0,0,0,198,0,13,0,0,0,6,6,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,6,0,0,0,0,0,0,0,626
Rajasthan,Baran,2014,67,0,0,0,67,5,62,15,156,0,0,0,156,0,5,212,0,0,0,0,212,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,9,0,0,0,0,false,0,0,0,0,0,0,0,0,806
Rajasthan,Barmer,2014,93,0,0,0,93,33,60,46,42,0,0,0,41,1,26,272,55,21,1,1,194,0,0,0,0,0,270,0,18,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,5,0,0,0,0,false,0,0,0,0,0,0,0,0,775
Rajasthan,Bharatpur,2014,219,0,0,0,219,84,135,5,187,44,0,0,76,67,36,145,4,4,0,2,135,0,0,0,0,0,606,0,1,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,2,0,66,0,0,false,3,0,0,0,0,0,0,0,1270
Rajasthan,Bhilwara,2014,54,0,0,0,54,1,53,0,109,0,0,0,109,0,8,173,0,0,0,0,173,0,0,0,0,0,965,0,0,0,0,0,2,2,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,0,0,0,0,1,0,1313
Rajasthan,Bikaner,2014,75,0,0,0,75,0,75,0,71,0,0,0,71,0,15,89,0,0,0,0,89,0,0,0,0,0,584,0,12,2,0,0,0,0,0,0,false,0,0,0,0,0,0,0,4,0,0,0,0,false,0,3,0,0,0,0,3,26,881
Rajasthan,Bundi,2014,80,0,0,0,80,0,80,0,119,0,0,0,119,0,4,179,0,0,0,0,179,0,0,0,0,0,325,0,5,1,0,0,0,0,0,0,false,0,0,0,0,0,0,0,3,0,0,0,0,false,0,1,1,0,0,0,0,4,721
Rajasthan,Chittorgarh,2014,104,0,0,0,104,1,103,10,180,77,0,0,103,0,2,145,20,2,4,4,115,2,0,0,0,2,641,0,8,2,0,0,0,0,0,0,false,0,0,0,0,0,0,0,6,0,5,0,0,false,0,0,0,0,0,0,0,0,1105
Rajasthan,Churu,2014,72,0,0,0,72,0,72,11,58,58,0,0,0,0,7,45,0,0,0,0,45,0,0,0,0,0,414,0,12,6,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,3,0,0,0,0,0,0,0,628
Rajasthan,Dausa,2014,37,0,0,0,37,6,31,0,88,0,88,0,0,0,5,150,0,0,0,0,150,0,0,0,0,0,234,0,8,1,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,78,0,0,false,0,0,0,0,0,0,0,0,601
Rajasthan,Dholpur,2014,78,0,0,0,78,11,67,17,68,32,0,0,36,0,21,43,7,13,2,1,20,0,0,0,0,0,249,0,19,1,0,0,0,0,0,0,false,0,0,0,0,0,0,0,3,0,0,1,0,false,0,0,0,0,0,0,0,0,500
Rajasthan,Dungarpur,2014,110,0,0,0,110,1,109,6,131,0,0,0,131,0,13,154,0,0,0,0,154,0,0,0,0,0,187,0,10,3,0,0,17,17,0,0,false,0,0,0,0,3,0,0,7,0,0,0,0,false,2,0,0,0,0,0,0,0,643
Rajasthan,G.R.P.Ajmer,2014,3,0,0,0,3,0,3,0,8,6,0,0,1,1,1,5,1,0,0,1,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,false,0,0,0,0,2,0,1,1,0,16,0,0,false,0,0,0,0,0,0,0,0,41
Rajasthan,G.R.P.Jodhpur,2014,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,7,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,9
Rajasthan,Ganganagar,2014,180,1,1,0,179,9,170,8,129,29,0,0,21,79,17,147,31,5,0,3,108,2,0,0,0,2,923,0,18,0,1,0,1,0,1,0,false,0,0,0,0,0,0,0,9,0,49,0,1,false,0,3,3,0,0,0,0,47,1535
Rajasthan,Hanumangarh,2014,135,0,0,0,135,13,122,11,72,72,0,0,0,0,11,124,0,0,0,0,124,0,0,0,0,0,599,0,6,3,0,0,0,0,0,0,false,0,0,0,0,1,0,0,4,0,21,0,0,false,0,0,0,0,0,0,0,0,987
Rajasthan,Jaipur East,2014,73,0,0,0,73,4,69,5,126,26,0,0,96,4,8,165,35,14,0,31,85,0,0,0,0,0,313,0,7,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,1,32,1,0,false,0,12,12,0,0,0,0,0,743
Rajasthan,Jaipur North,2014,42,0,0,0,42,0,42,0,104,104,0,0,0,0,4,75,0,0,0,0,75,0,0,0,0,0,296,0,8,3,0,0,0,0,0,0,false,0,0,0,0,21,0,0,0,0,0,0,9,false,0,7,0,0,0,0,7,0,569
Rajasthan,Jaipur Rural,2014,80,0,0,0,80,22,58,12,128,43,0,0,63,22,13,183,58,17,0,0,108,0,0,0,0,0,256,0,16,0,1,0,1,0,1,0,false,0,0,0,0,2,0,0,3,0,14,1,0,false,0,0,0,0,0,0,0,1,711
Rajasthan,Jaipur South,2014,56,0,0,0,56,2,54,0,90,12,0,0,1,77,8,97,10,3,1,2,81,0,0,0,0,0,210,0,6,1,2,0,0,0,0,0,false,0,0,0,0,70,0,0,4,0,0,0,0,false,0,8,0,0,0,0,8,4,556
Rajasthan,Jaipur West,2014,92,0,0,0,92,4,88,1,118,30,0,0,0,88,13,118,7,27,0,1,83,0,0,0,0,0,336,0,2,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,4,0,19,0,1,false,2,10,0,0,0,0,10,8,724
Rajasthan,Jaisalmer,2014,10,0,0,0,10,0,10,0,10,0,0,0,10,0,5,94,0,0,0,0,94,0,0,0,0,0,48,0,2,1,0,0,0,0,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,171
Rajasthan,Jalore,2014,43,0,0,0,43,0,43,7,57,0,0,0,57,0,9,104,0,0,0,0,104,0,0,0,0,0,183,0,20,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,1,0,0,0,0,false,0,0,0,0,0,0,0,0,424
Rajasthan,Jhalawar,2014,138,1,0,1,137,19,118,33,153,4,0,0,149,0,11,296,26,4,1,3,262,2,0,0,0,2,524,0,11,5,0,0,0,0,0,0,false,0,0,0,0,0,0,0,7,0,6,1,0,false,0,0,0,0,0,0,0,0,1187
Rajasthan,Jhunjhunu,2014,79,0,0,0,79,9,70,5,89,0,0,0,25,64,12,53,0,0,0,0,53,0,0,0,0,0,361,0,5,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,604
Rajasthan,Jodhpur East,2014,25,0,0,0,25,0,25,0,28,0,0,0,0,28,2,97,9,4,3,1,80,3,0,0,0,3,218,0,5,7,3,0,0,0,0,0,false,0,0,0,0,4,0,0,0,0,0,0,0,false,0,4,0,0,0,0,4,0,396
Rajasthan,Jodhpur West,2014,46,0,0,0,46,2,44,0,49,0,0,0,49,0,0,117,0,0,0,0,117,0,0,0,0,0,165,0,12,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,4,393
Rajasthan,Jodhpur Rural,2014,43,0,0,0,43,1,42,2,43,9,0,0,34,0,6,115,14,12,0,14,75,0,0,0,0,0,210,0,4,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,5,0,0,0,0,false,0,9,0,0,0,0,9,14,451
Rajasthan,Karauli,2014,49,0,0,0,49,4,45,0,84,0,0,0,0,84,14,104,0,0,0,0,104,0,0,0,0,0,214,0,4,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,18,487
Rajasthan,Kota City,2014,100,0,0,0,100,3,97,2,137,35,0,0,102,0,3,102,30,0,0,5,67,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,false,0,1,1,0,5,0,1,6,1,5,0,0,false,0,2,0,2,0,0,0,0,903
Rajasthan,Kota Rural,2014,60,0,0,0,60,4,56,0,75,0,0,0,75,0,2,186,0,0,0,0,186,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,11,0,0,false,0,0,0,0,0,0,0,0,605
Rajasthan,Nagaur,2014,102,0,0,0,102,0,102,0,110,0,0,0,106,4,8,94,0,0,2,0,92,0,0,0,0,0,516,0,23,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,7,0,6,0,0,false,0,2,0,0,0,0,2,0,868
Rajasthan,Pali,2014,107,0,0,0,107,0,107,23,161,0,0,0,161,0,21,341,284,51,1,5,0,0,0,0,0,0,516,0,12,1,0,0,0,0,0,0,false,0,0,0,0,0,0,0,2,0,0,0,1,false,0,0,0,0,0,0,0,1,1186
Rajasthan,Praapgarh,2014,202,0,0,0,202,12,190,7,142,0,0,0,142,0,12,305,64,24,0,1,216,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,5,0,3,0,0,false,0,1,0,0,0,0,1,0,999
Rajasthan,Rajsamand,2014,48,0,0,0,48,1,47,0,72,10,0,0,41,21,6,81,3,13,0,3,62,0,0,0,0,0,290,0,4,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,9,0,10,0,0,false,0,0,0,0,0,0,0,0,520
Rajasthan,Sawai Madhopur,2014,70,0,0,0,70,20,50,30,83,18,0,0,35,30,0,96,0,0,0,0,96,0,0,0,0,0,297,0,2,2,0,0,0,0,0,0,false,0,0,0,0,2,0,1,0,0,11,0,3,false,0,0,0,0,0,0,0,0,597
Rajasthan,Sikar,2014,79,0,0,0,79,8,71,0,149,149,0,0,0,0,14,60,0,0,0,0,60,0,0,0,0,0,405,0,12,4,0,0,1,1,0,0,false,0,0,0,0,0,2,0,2,0,0,0,0,false,0,0,0,0,0,0,0,3,731
Rajasthan,Sirohi,2014,51,0,0,0,51,1,50,3,62,16,0,0,44,2,4,78,2,1,0,0,75,1,0,0,0,1,276,0,8,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,2,0,4,0,0,false,0,3,2,0,0,0,1,0,492
Rajasthan,Tonk,2014,52,0,0,0,52,15,37,24,75,0,0,0,75,0,5,129,0,0,0,0,129,3,0,0,0,3,316,0,11,0,1,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,57,673
Rajasthan,Udaipur,2014,229,0,0,0,229,0,229,37,312,59,0,0,174,79,8,479,14,8,1,7,449,3,0,0,0,3,723,0,18,3,0,0,0,0,0,0,false,1,0,0,0,1,1,0,20,0,3,1,0,false,0,10,0,5,0,0,5,14,1863
Rajasthan,Total,2014,3759,3,2,1,3756,414,3342,373,4421,1057,88,0,2360,916,408,5999,727,235,23,88,4926,18,0,0,2,16,15905,0,350,53,12,1,30,27,3,0,false,1,1,1,0,118,5,3,143,3,360,12,18,false,17,78,18,8,0,1,51,313,32401
Sikkim,East,2014,16,0,0,0,16,1,15,5,9,7,0,0,0,2,0,15,4,1,0,1,9,0,0,0,0,0,4,0,1,1,0,0,8,7,1,0,false,0,0,0,0,1,3,0,0,0,4,0,0,false,0,0,0,0,0,0,0,0,67
Sikkim,North,2014,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,4
Sikkim,South,2014,15,0,0,0,15,0,15,1,2,2,0,0,0,0,0,13,6,0,0,0,7,3,0,0,0,3,0,0,1,1,0,0,3,3,0,0,false,0,0,0,0,1,0,0,0,0,2,0,0,false,0,0,0,0,0,0,0,0,42
Sikkim,West,2014,14,0,0,0,14,0,14,3,1,0,0,0,0,1,0,5,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,24
Sikkim,CID,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0
Sikkim,Total,2014,47,1,0,1,46,1,45,9,12,9,0,0,0,3,0,34,14,1,0,2,17,3,0,0,0,3,5,0,3,2,0,0,11,10,1,0,false,0,0,0,0,2,3,0,0,0,6,0,0,false,0,0,0,0,0,0,0,0,137
Tamil Nadu,Ariyalur,2014,6,0,0,0,6,0,6,0,14,0,0,0,14,0,2,23,0,0,0,0,23,0,0,0,0,0,7,0,9,9,0,0,2,2,0,0,false,0,0,0,0,4,3,0,0,0,0,3,0,false,0,0,0,0,0,0,0,32,114
Tamil Nadu,Chennai,2014,65,0,0,0,65,0,65,1,23,6,0,1,16,0,10,59,0,0,0,0,59,157,0,157,0,0,302,0,38,40,0,0,9,7,2,0,false,0,1,0,1,24,3,0,34,0,0,0,4,false,0,249,0,0,0,0,249,88,1107
Tamil Nadu,Coimbatore,2014,7,0,0,0,7,0,7,0,35,0,0,0,31,4,0,21,0,0,0,0,21,0,0,0,0,0,47,0,18,4,0,0,0,0,0,0,false,0,0,0,0,56,3,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,191
Tamil Nadu,Coimbatore City,2014,5,0,0,0,5,0,5,0,6,1,0,0,3,2,0,8,0,0,0,0,8,0,0,0,0,0,63,0,9,4,1,0,3,3,0,0,false,0,1,0,1,100,0,0,0,0,0,0,0,false,0,23,2,0,0,4,17,3,226
Tamil Nadu,Cuddalore,2014,14,0,0,0,14,0,14,0,83,68,0,0,0,15,5,3,0,0,0,0,3,0,0,0,0,0,39,0,11,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,156
Tamil Nadu,Dharmapuri,2014,11,0,0,0,11,0,11,0,136,0,0,0,136,0,2,26,0,0,0,0,26,0,0,0,0,0,32,0,17,11,1,0,0,0,0,0,false,0,1,0,1,19,4,0,0,0,0,0,0,false,0,3,0,2,0,0,1,0,263
Tamil Nadu,Dindigul,2014,15,0,0,0,15,0,15,0,112,0,0,0,112,0,4,29,0,0,0,0,29,0,0,0,0,0,119,0,18,0,0,0,0,0,0,0,false,0,0,0,0,43,0,0,0,0,0,0,0,false,0,1,0,0,0,0,1,8,349
Tamil Nadu,Erode,2014,0,0,0,0,0,0,0,0,25,0,0,0,20,5,0,19,0,0,0,0,19,0,0,0,0,0,26,0,20,6,0,0,6,6,0,0,false,0,0,0,0,38,2,0,0,0,0,5,0,false,0,5,0,0,0,5,0,0,152
Tamil Nadu,Kanchipuram,2014,16,0,0,0,16,0,16,0,14,0,0,0,14,0,2,8,0,0,0,0,8,1,0,0,0,1,19,0,6,2,0,0,4,4,0,0,false,0,0,0,0,4,0,0,0,0,0,14,0,false,0,0,0,0,0,0,0,0,90
Tamil Nadu,Kanyakumari,2014,7,0,0,0,7,0,7,1,15,0,0,0,13,2,2,3,0,0,1,0,2,0,0,0,0,0,56,0,12,8,0,0,1,0,1,0,false,0,0,0,0,75,4,0,0,0,0,11,0,false,0,9,9,0,0,0,0,0,204
Tamil Nadu,Karur,2014,1,0,0,0,1,0,1,0,15,0,0,0,13,2,1,20,0,0,0,0,20,0,0,0,0,0,9,0,10,6,0,0,0,0,0,0,false,0,0,0,0,9,0,0,0,0,0,5,0,false,0,12,0,0,0,0,12,0,88
Tamil Nadu,Krishnagiri,2014,13,0,0,0,13,1,12,0,68,0,0,0,67,1,4,34,0,0,0,0,34,1,0,0,0,1,29,0,21,15,2,0,13,13,0,0,false,0,0,0,0,12,1,0,0,0,0,1,0,false,0,2,1,0,0,0,1,0,216
Tamil Nadu,Madurai,2014,37,0,0,0,37,0,37,0,167,0,0,0,167,0,5,79,15,0,0,0,64,10,0,0,0,10,326,0,19,0,0,0,1,0,1,0,false,0,0,0,0,96,7,0,0,0,178,51,0,false,0,6,0,0,0,6,0,68,1050
Tamil Nadu,Madurai City,2014,6,0,0,0,6,0,6,0,23,0,0,0,13,10,1,22,22,0,0,0,0,1,0,0,0,1,69,0,3,0,0,0,0,0,0,0,false,0,0,0,0,80,0,0,0,0,0,0,0,false,0,50,50,0,0,0,0,0,255
Tamil Nadu,Nagapattinam,2014,16,0,0,0,16,0,16,0,38,0,0,0,38,0,0,14,0,0,0,0,14,28,0,0,0,28,22,0,11,20,0,0,0,0,0,0,false,0,0,0,0,39,0,0,0,0,0,0,0,false,0,1,0,0,0,0,1,0,189
Tamil Nadu,Namakkal,2014,0,0,0,0,0,0,0,0,21,11,0,0,10,0,0,48,0,0,0,0,48,3,0,0,0,3,11,0,12,3,1,0,3,2,1,0,false,0,0,0,0,31,0,0,0,0,0,7,0,false,0,1,0,0,0,0,1,0,141
Tamil Nadu,Nilgiris,2014,6,0,0,0,6,0,6,0,5,5,0,0,0,0,0,12,0,0,0,0,12,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,2,0,false,0,10,0,0,0,0,10,9,51
Tamil Nadu,Perambalur,2014,7,0,0,0,7,0,7,0,4,0,0,0,4,0,1,26,0,26,0,0,0,0,0,0,0,0,13,0,4,7,0,0,0,0,0,0,false,0,0,0,0,12,0,0,0,0,3,1,0,false,0,0,0,0,0,0,0,0,78
Tamil Nadu,Pudukottai,2014,3,0,0,0,3,0,3,0,47,0,0,0,47,0,2,29,0,0,0,0,29,0,0,0,0,0,44,0,12,4,0,0,3,3,0,0,false,0,0,0,0,8,1,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,153
Tamil Nadu,Ramnathapuram,2014,8,0,0,0,8,0,8,1,28,7,0,0,16,5,3,12,3,0,0,0,9,0,0,0,0,0,24,0,16,12,0,0,2,2,0,0,false,0,0,0,0,7,4,0,0,0,0,22,0,false,0,4,0,0,0,0,4,0,143
Tamil Nadu,Railway Chennai,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,0,0,0,0,10,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,16
Tamil Nadu,Railway Trichy,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,8,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,8
Tamil Nadu,Salem,2014,6,0,0,0,6,0,6,2,43,10,0,0,33,0,7,46,0,0,0,0,46,0,0,0,0,0,22,0,20,0,0,0,3,3,0,0,false,0,0,0,0,9,6,0,0,0,0,0,0,false,0,6,6,0,0,0,0,0,170
Tamil Nadu,Salem City,2014,5,0,0,0,5,0,5,0,15,0,0,0,15,0,1,12,0,0,0,0,12,21,0,0,0,21,33,0,1,0,0,0,0,0,0,0,false,0,0,0,0,59,0,0,0,0,0,0,0,false,4,0,0,0,0,0,0,0,151
Tamil Nadu,Sivagangai,2014,15,0,0,0,15,0,15,1,37,35,0,0,2,0,3,13,0,0,0,0,13,0,0,0,0,0,51,0,12,16,0,0,1,1,0,0,false,0,2,0,2,47,0,0,0,0,13,1,0,false,0,7,3,0,0,4,0,0,219
Tamil Nadu,Thanjavur,2014,8,0,0,0,8,0,8,0,24,24,0,0,0,0,0,62,0,0,0,0,62,0,0,0,0,0,31,0,10,21,0,0,0,0,0,0,false,0,2,0,2,56,0,0,0,0,0,0,0,false,0,8,0,0,0,0,8,0,222
Tamil Nadu,Theni,2014,8,0,0,0,8,0,8,0,45,0,0,0,45,0,6,30,0,0,0,0,30,0,0,0,0,0,58,0,19,11,0,0,3,3,0,0,false,0,1,0,1,17,0,0,4,0,0,0,0,false,0,4,0,0,0,0,4,42,248
Tamil Nadu,Thirunelveli,2014,36,0,0,0,36,1,35,7,46,0,0,0,0,46,5,47,0,0,0,0,47,0,0,0,0,0,147,0,27,13,0,0,2,2,0,0,false,0,0,0,0,86,7,0,0,1,1319,4,0,false,0,1,1,0,0,0,0,660,2408
Tamil Nadu,Thirunelveli City,2014,6,0,0,0,6,0,6,0,3,1,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,19,0,1,4,0,0,1,0,1,0,false,0,0,0,0,62,0,0,0,0,120,13,0,false,0,1,0,0,0,0,1,0,233
Tamil Nadu,Thiruvallur,2014,8,0,0,0,8,0,8,0,9,0,0,0,9,0,4,2,0,0,0,0,2,2,2,0,0,0,15,0,12,0,0,0,4,4,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,1,1,0,0,0,0,0,57
Tamil Nadu,Thiruvannamalai,2014,16,0,0,0,16,0,16,0,49,20,0,0,29,0,6,14,0,0,0,0,14,0,0,0,0,0,35,0,19,11,0,0,5,5,0,0,false,0,0,0,0,4,1,0,0,0,0,7,0,false,0,1,1,0,0,0,0,0,168
Tamil Nadu,Thiruvarur,2014,2,0,0,0,2,0,2,0,23,0,0,0,23,0,1,2,0,0,0,0,2,1,0,0,0,1,7,0,7,3,0,0,2,2,0,0,false,0,0,0,0,21,0,0,0,0,0,1,0,false,0,2,0,0,0,0,2,0,72
Tamil Nadu,Thoothugudi,2014,16,0,0,0,16,0,16,3,12,0,0,0,12,0,0,44,2,1,0,0,41,0,0,0,0,0,73,0,29,21,1,0,9,9,0,0,false,0,0,0,0,44,0,0,14,0,640,1,0,false,0,2,0,0,0,0,2,437,1346
Tamil Nadu,Tiruppur,2014,6,0,0,0,6,0,6,0,50,3,0,0,36,11,3,15,0,0,0,0,15,0,0,0,0,0,33,0,17,3,0,0,0,0,0,0,false,0,0,0,0,36,0,0,0,0,0,0,0,false,0,1,0,0,0,0,1,71,235
Tamil Nadu,Tiruppur City,2014,5,0,0,0,5,0,5,0,14,1,0,0,13,0,0,7,0,0,0,0,7,0,0,0,0,0,22,0,5,4,0,0,0,0,0,0,false,0,0,0,0,48,0,0,0,0,0,1,0,false,0,8,0,0,0,0,8,45,159
Tamil Nadu,Trichy,2014,8,0,0,0,8,0,8,0,30,0,0,0,30,0,2,51,0,0,0,0,51,0,0,0,0,0,48,0,11,2,0,0,0,0,0,0,false,0,0,0,0,6,0,0,0,0,0,0,0,false,0,10,4,0,0,0,6,0,168
Tamil Nadu,Trichy City,2014,3,0,0,0,3,0,3,0,1,0,0,0,0,1,0,10,4,0,0,1,5,3,0,0,0,3,27,0,6,0,0,0,2,2,0,0,false,0,0,0,0,21,0,0,0,0,0,6,0,false,0,11,0,0,0,0,11,0,90
Tamil Nadu,Vellore,2014,12,0,0,0,12,0,12,0,78,0,0,0,0,78,3,44,0,44,0,0,0,0,0,0,0,0,110,0,32,2,0,0,0,0,0,0,false,0,0,0,0,14,0,0,0,0,0,61,0,false,0,15,0,0,0,0,15,0,371
Tamil Nadu,Villupuram,2014,38,0,0,0,38,0,38,0,125,29,0,0,96,0,7,176,0,0,0,0,176,0,0,0,0,0,81,0,23,41,0,0,0,0,0,0,false,0,0,0,0,6,0,0,0,0,0,8,0,false,0,14,14,0,0,0,0,217,736
Tamil Nadu,Virudhunagar,2014,13,0,0,0,13,0,13,0,19,10,0,0,1,8,3,25,0,0,0,0,25,0,0,0,0,0,29,0,7,4,0,0,0,0,0,0,false,0,1,0,1,24,0,0,0,0,0,66,0,false,0,3,2,0,0,0,1,218,412
Tamil Nadu,Cyber Cell,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0
Tamil Nadu,Other Units,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0
Tamil Nadu,Total,2014,455,0,0,0,455,2,453,16,1502,231,0,1,1080,190,95,1102,46,71,1,1,983,229,2,157,0,70,2103,0,525,308,6,0,79,73,6,0,false,0,9,0,9,1235,46,0,52,1,2273,292,4,false,4,471,94,2,0,19,356,1898,12705
Telangana,Adilabad,2014,42,0,0,0,42,0,42,13,39,17,0,0,21,1,16,244,52,17,2,36,137,83,0,0,0,83,384,0,29,29,0,0,0,0,0,0,false,0,0,0,0,0,0,0,46,0,0,0,0,false,0,3,3,0,0,0,0,1,929
Telangana,Cyberabad,2014,139,0,0,0,139,6,133,3,90,22,0,0,35,33,48,376,55,24,7,137,153,271,1,9,3,258,1329,0,44,25,2,0,35,35,0,0,false,0,4,0,4,14,3,0,96,0,1,0,0,false,0,140,44,29,8,0,59,0,2620
Telangana,Hyderabad City,2014,126,0,0,0,126,1,125,2,175,115,0,1,6,53,22,393,115,18,12,35,213,87,4,23,0,60,1289,0,26,4,0,0,0,0,0,0,false,0,0,0,0,0,0,1,47,3,0,26,0,false,0,0,0,0,0,0,0,0,2201
Telangana,Karimnagar,2014,66,0,0,0,66,0,66,0,85,27,0,0,43,15,34,373,5,3,0,2,363,70,0,0,0,70,737,0,17,0,0,0,8,8,0,0,false,0,0,0,0,15,0,0,38,0,3,0,0,false,0,15,15,0,0,0,0,0,1461
Telangana,Khammam,2014,102,0,0,0,102,0,102,2,62,0,0,0,15,47,18,351,142,1,0,1,207,133,0,0,0,133,530,0,29,0,0,0,0,0,0,0,false,0,0,0,0,1,0,0,60,0,0,0,0,false,0,0,0,0,0,0,0,0,1288
Telangana,Mahaboob Nagar,2014,169,0,0,0,169,3,166,3,50,0,0,0,50,0,30,242,53,12,4,17,156,47,0,0,0,47,209,0,88,41,0,0,0,0,0,0,false,0,0,0,0,0,0,0,105,0,0,177,0,false,0,2,2,0,0,0,0,0,1163
