states_uts,crime_head,year,persons_in_custody_during_inv_stage_at_beginning_of_year_male,persons_in_custody_during_inv_stage_at_beginning_of_year_female,persons_in_custody_during_inv_stage_at_beginning_of_year_total,persons_on_bail_during_inv_stage_at_beginning_of_year_male,persons_on_bail_during_inv_stage_at_beginning_of_year_female,persons_on_bail_during_inv_stage_at_beginning_of_year_total,persons_arrested_during_the_year_male,persons_arrested_during_the_year_female,persons_arrested_during_the_year_total,persons_released_or_freed_before_trial_for_want_of_evidence_male,persons_released_or_freed_before_trial_for_want_of_evidence_fem,persons_released_or_freed_before_trial_for_want_of_evidence_tot,persons_in_custody_during_inv_stage_at_year_end_male,persons_in_custody_during_inv_stage_at_year_end_female,persons_in_custody_during_inv_stage_at_year_end_total,persons_on_bail_during_inv_stage_at_year_end_male,persons_on_bail_during_inv_stage_at_year_end_female,persons_on_bail_during_inv_stage_at_year_end_total,persons_charge_sheeted_male,persons_charge_sheeted_female,persons_charge_sheeted_total,persons_in_custody_during_trial_stage_at_begin_of_year_male,persons_in_custody_during_trial_stage_at_begin_of_year_female,persons_in_custody_during_trial_stage_at_begin_of_year_total,persons_on_bail_during_trial_stage_at_begin_of_year_male,persons_on_bail_during_trial_stage_at_begin_of_year_female,persons_on_bail_during_trial_stage_at_begin_of_year_total,total_number_of_persons_under_trial_male,total_number_of_persons_under_trial_female,total_number_of_persons_under_trial_total,persons_against_whom_cases_were_compounded_by_courts_male,persons_against_whom_cases_were_compounded_by_courts_female,persons_against_whom_cases_were_compounded_by_courts_total,persons_against_whom_cases_were_withdrawn_male,persons_against_whom_cases_were_withdrawn_female,persons_against_whom_cases_were_withdrawn_total,persons_in_custody_during_trial_stage_at_year_end_male,persons_in_custody_during_trial_stage_at_year_end_female,persons_in_custody_during_trial_stage_at_year_end_total,persons_on_bail_during_trial_stage_at_year_end_male,persons_on_bail_during_trial_stage_at_year_end_female,persons_on_bail_during_trial_stage_at_year_end_total,persons_whose_cases_trials_were_completed_during_the_year_male,persons_whose_cases_trials_were_completed_during_the_year_female,persons_whose_cases_trials_were_completed_during_the_year_total,persons_convicted_male,persons_convicted_female,persons_convicted_total,persons_acquitted_male,persons_acquitted_female,persons_acquitted_total,persons_discharged_by_court_male,persons_discharged_by_court_female,persons_discharged_by_court_total
Sikkim,23 - Insult to the Modesty of Women (Section 509 IPC),2014,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,23.1 - At Office premises,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,23.2 - Places related to work other than Office,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,23.3 - In Public Transport system,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,23.4 - in Other Places,2014,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),2014,0,0,0,2,0,2,5,1,6,1,0,1,0,0,0,2,1,3,4,0,4,0,0,0,6,0,6,10,0,10,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,4,0,4,2,0,2,0,0,0
Sikkim,25 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,26 - Causing Death by Negligence (Section 304-A IPC),2014,0,0,0,7,0,7,82,1,83,3,0,3,1,0,1,14,1,15,71,0,71,0,0,0,10,0,10,81,0,81,1,0,1,0,0,0,6,0,6,34,0,34,40,0,40,17,0,17,21,0,21,2,0,2
Sikkim,26.1 - Deaths due to negligent driving/act,2014,0,0,0,7,0,7,80,0,80,3,0,3,1,0,1,12,0,12,71,0,71,0,0,0,10,0,10,81,0,81,1,0,1,0,0,0,6,0,6,34,0,34,40,0,40,17,0,17,21,0,21,2,0,2
Sikkim,26.2 - Deaths due to Other Causes,2014,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,27.1 - Sedition (Section 124A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,27.2 - Other offences against State,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,29 - Extortion (Section 384 - 389 IPC),2014,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,30 - Disclosure of Identity of Victims (Section 228 A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),2014,0,0,0,0,0,0,165,0,165,11,0,11,2,0,2,32,0,32,120,0,120,0,0,0,0,0,0,120,0,120,8,0,8,0,0,0,29,0,29,57,0,57,26,0,26,10,0,10,10,0,10,6,0,6
Sikkim,32 - Human Trafficking (Section 370 & 370A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,33 - Unnatural Offences U/s 377 IPC,2014,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,34 - Other IPC crimes,2014,19,0,19,100,0,100,276,26,302,10,0,10,49,0,49,81,0,81,255,26,281,0,0,0,70,0,70,325,26,351,50,2,52,5,0,5,41,3,44,102,19,121,127,2,129,43,1,44,79,1,80,5,0,5
Sikkim,35 - Total Cognizable IPC crimes,2014,35,0,35,320,0,320,1947,116,2063,121,0,121,226,1,227,323,3,326,1632,112,1744,38,1,39,276,8,284,1946,121,2067,175,2,177,21,0,21,340,4,344,642,101,743,768,14,782,314,2,316,344,10,354,110,2,112
Tamil Nadu,1 - Murder (Section 302 IPC),2014,855,24,879,1577,114,1691,4020,254,4274,21,2,23,668,29,697,1864,106,1970,3899,255,4154,1609,42,1651,10177,608,10785,15685,905,16590,0,0,0,0,0,0,2243,53,2296,10918,629,11547,2524,223,2747,790,55,845,1731,168,1899,3,0,3
Tamil Nadu,2 - Attempt to commit Murder (Section 307 IPC),2014,1014,23,1037,5290,171,5461,6111,236,6347,54,0,54,507,8,515,5420,165,5585,6434,257,6691,1923,22,1945,17835,907,18742,26192,1186,27378,144,0,144,2,0,2,1711,15,1726,19532,872,20404,4803,299,5102,1262,38,1300,3540,261,3801,1,0,1
Tamil Nadu,3 - Culpable Homicide not amounting to Murder (Section 304 IPC),2014,3,0,3,25,0,25,60,7,67,2,0,2,3,0,3,31,1,32,52,6,58,6,0,6,84,1,85,142,7,149,0,0,0,0,0,0,14,0,14,115,7,122,13,0,13,1,0,1,12,0,12,0,0,0
Tamil Nadu,4 - Attempt to commit Culpable Homicide (Section 308 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,5 - Rape (Section 376 IPC),2014,148,5,153,550,10,560,736,28,764,22,0,22,79,0,79,463,13,476,870,30,900,318,0,318,2624,6,2630,3812,36,3848,1,0,1,0,0,0,143,0,143,2904,24,2928,764,12,776,233,0,233,531,12,543,0,0,0
Tamil Nadu,5.1 - Custodial Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,5.1.1 - Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,5.1.2 - Other Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,5.2 - Rape other than Custodial,2014,148,5,153,550,10,560,736,28,764,22,0,22,79,0,79,463,13,476,870,30,900,318,0,318,2624,6,2630,3812,36,3848,1,0,1,0,0,0,143,0,143,2904,24,2928,764,12,776,233,0,233,531,12,543,0,0,0
Tamil Nadu,5.2.1 - Gang Rape,2014,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,2,0,2,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,5.2.2 - Other Rape,2014,148,5,153,550,10,560,730,28,758,22,0,22,79,0,79,461,13,474,866,30,896,318,0,318,2624,6,2630,3808,36,3844,1,0,1,0,0,0,143,0,143,2900,24,2924,764,12,776,233,0,233,531,12,543,0,0,0
Tamil Nadu,6 - Attempt to commit Rape (Section 376/511 IPC),2014,0,0,0,16,0,16,18,0,18,0,0,0,0,0,0,16,0,16,18,0,18,0,0,0,20,0,20,38,0,38,0,0,0,0,0,0,0,0,0,34,0,34,4,0,4,0,0,0,4,0,4,0,0,0
Tamil Nadu,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",2014,268,5,273,1662,77,1739,1878,85,1963,198,3,201,186,8,194,1763,60,1823,1661,96,1757,496,8,504,3642,160,3802,5799,264,6063,0,0,0,12,0,12,443,2,445,3771,119,3890,1573,143,1716,261,4,265,1312,139,1451,0,0,0
Tamil Nadu,7.1 - Kidnapping & Abduction (Section 363 IPC),2014,109,1,110,292,10,302,338,24,362,19,0,19,51,2,53,293,13,306,376,20,396,125,0,125,831,27,858,1332,47,1379,0,0,0,0,0,0,79,0,79,912,12,924,341,35,376,16,0,16,325,35,360,0,0,0
Tamil Nadu,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,7.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,8,0,8,7,0,7,0,0,0,3,0,3,10,0,10,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,81,4,85,928,58,986,1080,36,1116,120,3,123,88,3,91,964,30,994,917,62,979,278,4,282,1740,98,1838,2935,164,3099,0,0,0,12,0,12,256,2,258,1688,68,1756,979,94,1073,190,3,193,789,91,880,0,0,0
Tamil Nadu,7.5 - Other Kidnapping,2014,77,0,77,442,9,451,445,25,470,59,0,59,46,3,49,498,17,515,361,14,375,93,4,97,1068,35,1103,1522,53,1575,0,0,0,0,0,0,108,0,108,1161,39,1200,253,14,267,55,1,56,198,13,211,0,0,0
Tamil Nadu,"8 - Dacoity (Section 395,396-398 IPC)",2014,26,0,26,335,1,336,491,3,494,9,0,9,66,1,67,309,2,311,468,1,469,631,0,631,2752,6,2758,3851,7,3858,0,0,0,5,0,5,612,0,612,2748,7,2755,486,0,486,122,0,122,364,0,364,0,0,0
Tamil Nadu,8.1 - Dacoity with Murder (Section 396 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,8.2 - Other Dacoity,2014,26,0,26,335,1,336,491,3,494,9,0,9,66,1,67,309,2,311,468,1,469,631,0,631,2752,6,2758,3851,7,3858,0,0,0,5,0,5,612,0,612,2748,7,2755,486,0,486,122,0,122,364,0,364,0,0,0
Tamil Nadu,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),2014,60,0,60,133,0,133,312,0,312,2,0,2,32,0,32,206,0,206,265,0,265,130,0,130,320,0,320,715,0,715,0,0,0,0,0,0,133,0,133,467,0,467,115,0,115,6,0,6,109,0,109,0,0,0
Tamil Nadu,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",2014,264,1,265,1164,3,1167,2365,30,2395,23,0,23,360,5,365,1117,8,1125,2293,21,2314,1306,5,1311,6090,9,6099,9689,35,9724,0,0,0,0,0,0,1222,5,1227,6877,19,6896,1590,11,1601,599,4,603,991,7,998,0,0,0
Tamil Nadu,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),2014,660,3,663,1314,7,1321,7425,48,7473,100,0,100,791,5,796,2257,23,2280,6251,30,6281,1861,4,1865,10193,37,10230,18305,71,18376,0,0,0,0,0,0,1998,4,2002,12457,50,12507,3850,17,3867,2122,12,2134,1669,5,1674,59,0,59
Tamil Nadu,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",2014,398,3,401,767,7,774,4045,23,4068,75,0,75,542,5,547,1239,15,1254,3354,13,3367,1256,4,1260,5948,15,5963,10558,32,10590,0,0,0,0,0,0,1314,4,1318,7028,24,7052,2216,4,2220,1201,1,1202,956,3,959,59,0,59
Tamil Nadu,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",2014,262,0,262,547,0,547,3380,25,3405,25,0,25,249,0,249,1018,8,1026,2897,17,2914,605,0,605,4245,22,4267,7747,39,7786,0,0,0,0,0,0,684,0,684,5429,26,5455,1634,13,1647,921,11,932,713,2,715,0,0,0
Tamil Nadu,12 - Theft (Section 379 to 382 IPC),2014,1550,47,1597,4315,184,4499,18509,580,19089,10,1,11,1301,90,1391,5622,266,5888,17441,454,17895,3613,98,3711,26621,240,26861,47675,792,48467,0,0,0,18,0,18,3751,62,3813,28571,411,28982,15335,319,15654,9188,175,9363,5826,144,5970,321,0,321
Tamil Nadu,12.1 - Auto Theft,2014,340,0,340,1067,0,1067,6450,4,6454,7,0,7,441,0,441,1704,4,1708,5705,0,5705,819,0,819,7469,0,7469,13993,0,13993,0,0,0,5,0,5,967,0,967,7896,0,7896,5125,0,5125,3174,0,3174,1951,0,1951,0,0,0
Tamil Nadu,12.2 - Other Thefts,2014,1210,47,1257,3248,184,3432,12059,576,12635,3,1,4,860,90,950,3918,262,4180,11736,454,12190,2794,98,2892,19152,240,19392,33682,792,34474,0,0,0,13,0,13,2784,62,2846,20675,411,21086,10210,319,10529,6014,175,6189,3875,144,4019,321,0,321
Tamil Nadu,"13 - Unlawful Assembly (Section 143,144 & 145)",2014,18,0,18,59,0,59,9994,665,10659,0,0,0,0,0,0,8329,563,8892,1742,102,1844,0,0,0,1006,0,1006,2748,102,2850,0,0,0,0,0,0,4,0,4,2246,45,2291,498,57,555,138,57,195,355,0,355,5,0,5
Tamil Nadu,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",2014,1019,2,1021,7572,389,7961,10678,954,11632,229,0,229,1160,12,1172,7284,451,7735,10596,882,11478,4873,24,4897,39051,2265,41316,54520,3171,57691,0,0,0,0,0,0,4135,21,4156,39710,2373,42083,10675,777,11452,2501,306,2807,8152,471,8623,22,0,22
Tamil Nadu,14.1 - Communal,2014,4,0,4,181,0,181,541,5,546,10,0,10,13,0,13,168,2,170,535,3,538,36,0,36,368,2,370,939,5,944,0,0,0,0,0,0,22,0,22,620,5,625,297,0,297,81,0,81,194,0,194,22,0,22
Tamil Nadu,14.2 - Industrial,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,14.3 - Political,2014,0,0,0,27,0,27,55,0,55,0,0,0,0,0,0,20,0,20,62,0,62,0,0,0,168,0,168,230,0,230,0,0,0,0,0,0,0,0,0,203,0,203,27,0,27,9,0,9,18,0,18,0,0,0
Tamil Nadu,14.4 - Caste Conflict,2014,0,0,0,120,4,124,708,82,790,3,0,3,0,0,0,369,15,384,456,71,527,0,0,0,2910,158,3068,3366,229,3595,0,0,0,0,0,0,0,0,0,2873,213,3086,493,16,509,86,0,86,407,16,423,0,0,0
Tamil Nadu,14.4.1 - SC/STs Vs. Non-SCs/STs,2014,0,0,0,0,0,0,223,10,233,0,0,0,0,0,0,107,0,107,116,10,126,0,0,0,0,0,0,116,10,126,0,0,0,0,0,0,0,0,0,116,10,126,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,14.4.2 - Other Caste Riots,2014,0,0,0,120,4,124,485,72,557,3,0,3,0,0,0,262,15,277,340,61,401,0,0,0,2910,158,3068,3250,219,3469,0,0,0,0,0,0,0,0,0,2757,203,2960,493,16,509,86,0,86,407,16,423,0,0,0
Tamil Nadu,14.5 - Agrarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,14.6 - Students,2014,0,0,0,0,0,0,66,0,66,0,0,0,0,0,0,2,0,2,64,0,64,0,0,0,0,0,0,64,0,64,0,0,0,0,0,0,0,0,0,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,14.7 - Sectarian,2014,0,0,0,49,0,49,35,0,35,0,0,0,0,0,0,24,0,24,60,0,60,0,0,0,194,0,194,254,0,254,0,0,0,0,0,0,0,0,0,215,0,215,39,0,39,7,0,7,32,0,32,0,0,0
Tamil Nadu,14.8 - Other Riots,2014,1015,2,1017,7195,385,7580,9273,867,10140,216,0,216,1147,12,1159,6701,434,7135,9419,808,10227,4837,24,4861,35411,2105,37516,49667,2937,52604,0,0,0,0,0,0,4113,21,4134,35735,2155,37890,9819,761,10580,2318,306,2624,7501,455,7956,0,0,0
Tamil Nadu,15 - Criminal Breach of Trust (Section 406 to 409 IPC),2014,16,0,16,456,30,486,322,11,333,16,0,16,12,0,12,531,30,561,235,11,246,73,0,73,717,17,734,1025,28,1053,0,0,0,0,0,0,88,0,88,761,24,785,176,4,180,30,2,32,146,2,148,0,0,0
Tamil Nadu,16 - Cheating (Section 420 IPC),2014,401,7,408,5305,182,5487,4717,254,4971,144,2,146,619,5,624,6861,306,7167,2799,130,2929,1041,9,1050,8691,205,8896,12531,344,12875,0,0,0,2,0,2,1194,5,1199,9748,246,9994,1587,93,1680,210,15,225,1377,78,1455,0,0,0
Tamil Nadu,"17 - Forgery (Section 465, 468 & 471 IPC)",2014,0,0,0,35,0,35,194,5,199,0,0,0,13,0,13,139,5,144,77,0,77,0,0,0,11,0,11,88,0,88,0,0,0,0,0,0,4,0,4,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",2014,34,1,35,215,3,218,201,2,203,0,0,0,26,1,27,195,4,199,229,1,230,40,0,40,286,1,287,555,2,557,0,0,0,3,0,3,51,0,51,416,2,418,85,0,85,9,0,9,76,0,76,0,0,0
Tamil Nadu,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",2014,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,7,10,0,10,0,0,0,0,0,0,0,0,0,6,0,6,4,0,4,0,0,0,4,0,4,0,0,0
Tamil Nadu,18.2 - Counterfeiting Government Stamp (Section 255 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,5,0,5,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0
Tamil Nadu,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),2014,34,1,35,212,3,215,201,2,203,0,0,0,26,1,27,195,4,199,226,1,227,33,0,33,279,1,280,538,2,540,0,0,0,3,0,3,46,0,46,410,2,412,79,0,79,9,0,9,70,0,70,0,0,0
Tamil Nadu,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),2014,13,1,14,145,2,147,63,1,64,0,0,0,26,1,27,107,3,110,88,0,88,33,0,33,130,0,130,251,0,251,0,0,0,0,0,0,39,0,39,172,0,172,40,0,40,0,0,0,40,0,40,0,0,0
Tamil Nadu,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),2014,21,0,21,34,1,35,120,1,121,0,0,0,0,0,0,56,1,57,119,1,120,0,0,0,93,1,94,212,2,214,0,0,0,0,0,0,7,0,7,179,2,181,26,0,26,5,0,5,21,0,21,0,0,0
Tamil Nadu,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),2014,0,0,0,32,0,32,18,0,18,0,0,0,0,0,0,32,0,32,18,0,18,0,0,0,56,0,56,74,0,74,0,0,0,3,0,3,0,0,0,58,0,58,13,0,13,4,0,4,9,0,9,0,0,0
Tamil Nadu,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),2014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,19 - Arson (Section 435-436 & 438 IPC),2014,71,0,71,640,14,654,771,26,797,7,0,7,72,1,73,650,23,673,753,16,769,234,2,236,1642,29,1671,2629,47,2676,0,0,0,0,0,0,204,0,204,1872,29,1901,553,18,571,113,0,113,440,18,458,0,0,0
Tamil Nadu,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",2014,473,1,474,1395,13,1408,3400,126,3526,1,0,1,169,5,174,1191,27,1218,3907,108,4015,4126,6,4132,7433,149,7582,15466,263,15729,0,0,0,0,0,0,4038,33,4071,6398,148,6546,5030,82,5112,3166,14,3180,1860,68,1928,4,0,4
Tamil Nadu,20.1 - Grievous Hurt (Section 325 & 326 IPC),2014,473,1,474,1395,13,1408,3395,122,3517,1,0,1,166,5,171,1191,26,1217,3905,105,4010,4126,6,4132,7433,149,7582,15464,260,15724,0,0,0,0,0,0,4038,33,4071,6396,145,6541,5030,82,5112,3166,14,3180,1860,68,1928,4,0,4
Tamil Nadu,20.2 - Acid attack (Section 326A IPC),2014,0,0,0,0,0,0,5,4,9,0,0,0,3,0,3,0,1,1,2,3,5,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,20.3 - Attempt to Acid Attack (Section 326B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,21 - Dowry Deaths (Section 304-B IPC),2014,26,0,26,209,40,249,224,68,292,1,0,1,18,9,27,175,38,213,265,61,326,100,16,116,736,143,879,1101,220,1321,0,0,0,0,0,0,82,10,92,755,165,920,264,45,309,88,9,97,176,36,212,0,0,0
Tamil Nadu,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,89,0,89,730,31,761,1431,186,1617,43,0,43,137,11,148,729,44,773,1341,162,1503,728,0,728,4486,225,4711,6555,387,6942,0,0,0,0,0,0,370,0,370,4304,93,4397,1881,294,2175,484,23,507,1366,271,1637,31,0,31
Tamil Nadu,22.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,97,1,98,55,3,58,0,0,0,0,0,0,56,2,58,96,2,98,4,0,4,241,6,247,341,8,349,0,0,0,0,0,0,0,0,0,194,5,199,147,3,150,40,0,40,107,3,110,0,0,0
Tamil Nadu,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,35,0,35,97,0,97,10,0,10,0,0,0,44,0,44,78,0,78,0,0,0,100,0,100,178,0,178,0,0,0,0,0,0,0,0,0,155,0,155,23,0,23,3,0,3,20,0,20,0,0,0
Tamil Nadu,22.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
